用户ID,房产信用评分
634973,88.43
409908,85.03
328084,80.13
489811,73.11
555413,79.39
409909,87.2
489812,74.22
165295,93.2
489813,70.71
161100,91.1
634974,88.14
410552,86.75
716795,83.22
716796,81.4
716797,80.28
165296,93.14
328085,61.01
634976,80.97
555415,78.7
716798,84.42
804285,71.08
489814,73.83
634977,90.26
155048,92.77
410554,86.16
247146,19.12
410555,34.69
410556,81.86
165297,92.84
165298,92.71
716799,84.35
328086,77.27
165299,85.77
716800,85.15
247147,77.12
555416,76.93
165300,88.07
555417,62.46
410558,86.85
165301,92.52
247149,19.12
410561,86.1
247150,76.67
555418,79.37
634978,89.84
716802,84.83
489815,29.54
247153,75.07
811000,69.67
555420,79.18
634979,89.98
716803,83.54
634980,84.21
555421,78.96
247155,73.42
555422,76.25
165302,91.46
165303,91.81
489816,69.99
811001,65.84
165304,46.22
716804,38.12
410563,87.59
555423,78.75
555424,62.46
328089,65.16
328090,80.91
247156,75.51
410565,85.74
716805,84.15
489817,73.91
155050,92.81
489818,73.61
410566,87.72
489819,74.41
489820,52.91
555426,58.31
716806,84.55
634982,87.82
165306,92.67
328093,80.8
716808,83.17
410568,85.24
328094,79.84
328095,81.65
247157,68.22
247158,76.13
410569,87.13
165307,87.26
328096,60.17
247160,76.6
555427,79.17
328097,81.71
165308,93.14
247161,76.74
804287,69.51
328098,80.31
247162,75.58
635603,89.08
555429,59.52
410571,81.86
811003,65.66
716809,81.26
716810,83.36
155051,91.81
716811,78.49
555430,75.71
489821,73.43
328100,81.23
247163,75.83
410573,82.97
247164,75.16
555431,76.82
328101,82.13
410574,86.2
555432,78.1
247167,74.91
489823,72.24
410575,87.18
716812,84.48
165310,91.28
555433,77.78
635606,88.19
489825,73.56
410576,87.41
410577,87.22
247168,75.07
555434,77.77
489826,74.26
247169,76.74
410578,87.73
247170,76.13
165311,92.58
165312,92.63
635607,89.93
489827,65.52
328103,81.8
489828,73.66
155052,92.86
635609,85.13
716813,79.73
410580,82.0
489829,65.39
410581,77.77
328104,70.39
165314,89.12
328105,81.52
247171,76.52
635610,89.63
410582,87.18
555436,79.62
716815,83.46
247172,76.73
165315,93.0
247173,76.8
489830,64.87
165316,93.25
328106,82.37
328107,79.33
165317,93.37
716816,85.27
410583,87.28
811005,71.08
716817,83.95
247175,71.5
489831,69.47
247176,65.27
635611,78.77
555438,79.36
410585,87.61
635612,88.94
155053,92.33
247177,76.74
716818,84.38
328108,81.97
489832,74.16
410587,87.66
489833,72.94
489834,74.08
716819,77.11
635613,82.51
635614,84.75
489835,66.84
489836,73.61
247178,76.31
716820,84.48
635615,89.88
555439,79.43
410588,86.24
716821,83.62
247179,71.55
716822,79.65
328109,69.5
489837,70.47
716823,62.03
247180,58.2
489838,73.35
165318,92.25
328110,81.32
716824,84.02
489839,39.75
489840,64.25
555440,78.75
489841,73.35
165319,93.18
489842,73.64
165320,92.58
247181,76.87
489843,73.91
410589,87.32
635616,90.33
165321,92.53
489844,73.91
247182,77.18
155054,89.6
555441,76.1
489845,73.12
247184,77.21
489846,74.51
556060,79.27
489847,73.54
556062,71.99
410591,83.89
489848,72.09
247185,77.03
489849,71.37
489851,74.14
247186,75.76
635619,90.63
410592,87.74
635620,90.42
328112,81.16
556063,78.1
247187,77.17
489852,74.45
556064,79.03
555334,73.97
556065,79.57
716825,84.35
556066,79.42
328113,82.5
328114,81.87
247188,76.92
489854,64.31
247189,77.07
556067,79.77
165323,83.69
328115,81.38
489855,73.91
489856,73.56
410594,87.27
328116,82.0
489857,64.66
247190,73.32
410595,85.92
489858,71.62
410596,81.41
410597,87.46
410598,84.66
165325,92.67
635622,89.69
247191,17.54
635623,31.04
556068,75.81
489859,70.41
247192,67.36
489860,73.35
556069,78.05
716827,83.45
328117,82.55
635624,90.1
410599,86.29
635625,73.12
489861,56.92
328118,81.45
328119,70.39
328120,80.84
556070,77.48
635627,86.29
155055,90.06
328121,80.19
247193,74.79
165326,91.64
165327,92.93
716828,82.96
328122,73.43
716830,76.13
247194,69.02
489862,71.62
247195,66.11
410600,87.27
635629,89.97
489864,66.01
328123,76.04
410602,85.59
410603,85.59
556073,70.27
247196,75.4
556074,78.1
556075,78.57
247197,75.87
489865,66.42
165329,92.61
155056,92.36
489866,72.09
635631,88.17
716832,84.76
410605,87.46
165330,90.71
328124,74.42
165331,93.35
165332,93.16
328125,80.87
635632,88.44
556077,75.62
556078,77.56
716833,74.44
328126,82.59
165334,91.64
155057,92.55
635634,89.58
489868,73.38
716834,81.91
328127,82.31
410606,87.29
556080,77.58
635635,89.05
328128,79.37
410607,86.85
489869,72.97
635636,89.14
247198,75.23
410608,86.31
635637,88.62
247199,73.78
247200,71.55
165336,91.75
489870,68.91
165337,89.17
165338,92.68
328129,81.92
716836,84.62
556081,79.57
410610,87.54
635638,89.01
556082,78.21
155058,91.71
489871,72.81
635639,73.27
328130,65.16
247201,77.15
410611,87.54
635640,86.66
247202,74.88
489873,73.47
328131,82.27
489874,74.12
247204,75.12
165340,93.33
165341,93.33
635641,90.44
328133,81.87
155059,90.43
410612,85.81
716837,84.35
556083,79.52
635642,90.39
328134,81.88
328135,82.27
489876,73.29
556085,78.69
556086,76.1
635643,86.9
556087,78.1
635644,88.87
328136,81.88
635645,90.65
328137,77.95
716838,80.65
410614,87.73
635646,89.67
165343,92.25
247205,76.87
410616,87.93
556088,79.01
556089,79.01
165344,92.46
716839,84.36
178631,67.71
410617,87.96
328138,82.17
556090,70.49
489877,64.9
556091,49.07
410618,57.17
635647,83.06
489878,73.35
328139,72.97
247206,76.76
489879,70.32
247207,73.09
716840,81.19
716841,50.88
178632,92.25
556093,79.6
247208,75.8
556094,78.5
247209,75.07
410619,86.73
410620,86.91
178633,92.69
556095,77.58
556096,79.26
178634,89.73
410621,83.93
247210,76.21
328141,82.06
328142,82.09
556097,79.18
556099,79.54
489881,73.88
556100,79.28
489882,74.03
489883,72.09
178636,90.99
328143,82.19
178637,91.99
410622,86.59
716844,83.61
635653,82.39
716845,72.43
556101,78.34
556102,78.91
178638,92.32
635654,37.43
178639,40.13
489885,73.38
556103,77.39
556104,77.39
556105,79.39
716846,84.73
556106,79.33
410624,81.51
716847,81.77
489886,70.97
247211,77.12
410625,87.62
635656,87.28
556107,79.82
716849,84.92
178641,87.98
716850,79.88
178642,91.08
489887,72.85
556108,77.49
716851,82.89
716852,84.64
410626,86.92
410627,66.18
178643,71.58
178644,92.45
489888,72.31
556109,79.8
635657,89.63
178646,92.65
716853,84.71
178647,92.46
247213,75.07
556111,77.42
328144,80.12
716855,85.29
556112,79.89
635658,89.67
328145,81.61
716856,84.31
247215,76.45
716857,84.23
489889,73.43
489890,72.67
178648,91.57
556113,77.48
635659,90.67
410628,88.03
410629,85.81
635660,86.05
716858,84.06
328146,81.52
247216,75.64
328147,81.56
247217,76.16
410631,86.65
328148,81.27
247219,76.05
556114,79.64
247183,77.13
178650,92.35
410632,87.43
247220,76.63
178651,92.32
178652,92.32
410633,87.41
489892,73.42
247221,69.83
489894,70.59
556116,78.82
328149,81.45
635661,89.71
178653,92.41
328150,81.65
328151,81.65
178654,93.31
328152,81.33
247222,75.93
635662,89.62
178655,92.97
791836,68.77
489895,73.14
716860,84.41
178657,92.25
489896,72.21
556117,77.61
178659,91.43
635663,88.17
410634,85.59
635664,90.11
328153,82.51
247223,19.62
247224,19.62
635665,84.14
247225,67.57
410635,85.87
556118,79.8
635666,90.52
556119,79.18
775935,66.78
489897,73.17
247226,76.63
556120,79.33
410636,85.47
556121,78.82
178660,91.84
635667,88.5
716861,83.1
635668,88.57
489898,73.22
178661,92.37
328154,81.57
635669,83.21
410637,84.68
178662,92.89
716864,51.93
791837,68.63
410638,77.46
716865,78.69
635672,85.41
178663,92.46
247228,67.36
247229,73.32
410639,86.97
716866,84.27
489899,73.0
489900,73.45
556122,79.68
635673,90.63
556123,78.06
178665,92.11
716868,84.36
635674,89.67
556124,78.75
410640,38.56
328155,82.31
178666,92.32
178667,93.31
247231,73.75
635677,89.71
716869,83.64
410641,86.34
247232,76.9
178668,90.04
410642,87.41
178669,92.6
410643,86.47
328156,82.47
178670,93.27
178671,92.89
489902,73.99
247233,74.91
410644,85.88
410645,85.81
178672,87.81
247234,71.61
247235,75.4
716870,83.5
556125,76.77
489903,72.31
410646,83.35
178673,92.89
489905,71.18
635680,89.04
178675,92.89
716871,84.62
556126,79.65
791839,66.69
178676,92.21
160142,93.37
489906,54.52
410647,87.06
410648,86.15
178677,91.55
410649,85.31
489907,73.83
775936,66.92
716872,83.74
247237,74.0
328159,79.4
556128,79.5
247238,76.79
489908,74.53
410650,87.53
247240,68.56
635682,54.18
635683,87.73
410652,85.03
247241,76.17
410653,87.28
716874,68.91
410654,82.23
410655,86.4
410657,87.55
716875,69.15
716876,84.58
328160,81.99
489909,73.36
791840,67.96
489910,70.47
489911,70.32
328161,77.01
178679,90.85
556129,78.36
247243,66.95
178680,91.16
556131,78.25
556132,78.25
716877,77.36
247242,66.95
635684,81.81
716878,64.92
247244,75.96
410659,86.76
410660,85.92
178681,92.91
410661,87.5
247245,76.45
791841,67.54
328162,81.04
716879,84.81
328163,80.73
328164,81.94
556133,78.69
247246,76.48
489913,73.99
716880,84.34
410662,87.04
489914,71.72
635685,46.43
247247,75.58
489915,57.55
556134,78.05
556135,78.28
635686,89.05
635687,88.38
247249,73.6
489916,73.03
247250,75.73
556136,79.68
410663,87.78
410664,76.92
791842,58.02
410665,77.58
635688,89.89
410666,87.19
556137,71.41
328165,77.95
716883,47.37
247251,40.35
556138,74.57
783564,69.05
178683,86.84
247253,75.87
716884,74.76
178684,90.2
556139,77.56
410667,85.47
328167,80.19
716885,83.73
328168,72.03
791843,67.3
410669,87.53
716886,84.83
178686,93.25
783565,66.81
635689,32.68
716887,81.02
635690,90.62
410670,86.97
489920,73.47
716888,55.68
410671,49.48
775939,51.69
489921,73.13
328170,81.45
410672,87.53
328171,82.13
635692,89.8
716890,84.63
247256,76.53
489923,71.72
410673,85.29
635693,89.64
556142,75.99
178689,92.34
247257,75.02
328172,82.65
791844,69.15
635694,88.92
797049,70.02
635695,86.79
328173,82.22
247258,76.82
410674,87.74
178690,92.28
178691,92.28
178692,91.72
178694,92.2
247259,69.26
556143,77.35
328174,74.66
635697,72.05
635696,89.64
775940,52.71
556144,71.99
489925,70.76
328175,79.78
489926,73.3
328177,81.41
328178,81.85
775941,67.35
635698,75.58
178695,75.36
178696,78.28
328176,77.31
410675,71.05
783566,31.73
178698,91.78
635699,73.75
410676,86.15
556146,76.38
791845,65.58
178699,93.14
178700,92.88
556147,79.64
716891,84.78
489927,43.74
635700,89.42
247260,75.92
635701,64.49
635702,82.76
556148,78.36
247261,58.55
328180,56.39
635703,80.45
556149,79.56
556150,76.16
489928,71.72
797050,71.06
178701,92.92
328181,82.26
178702,90.27
489929,71.47
489924,73.75
178693,91.72
635705,90.5
410677,76.89
556151,63.75
635704,87.05
716892,84.15
556152,63.51
775942,67.52
489930,71.94
635706,88.14
247262,76.81
328183,39.33
556153,54.21
556154,78.05
410678,84.68
791846,57.36
635707,78.96
716893,84.72
410679,86.31
783567,64.82
716894,83.04
635708,90.21
556155,78.34
489932,71.47
178703,91.43
716896,84.89
489933,72.85
556156,78.25
178704,91.21
178705,91.27
556157,74.13
178706,92.07
791847,67.77
247264,75.01
247265,76.99
797051,71.26
489934,74.01
556158,79.72
328184,82.42
410682,85.71
247266,74.91
328185,80.41
178708,93.2
783568,68.9
328186,79.47
556159,75.25
716898,37.91
556160,63.8
556161,79.52
775943,68.72
178709,82.82
410683,70.9
716899,77.39
489937,67.23
489936,73.79
328187,75.13
178710,91.86
247267,74.65
178711,74.75
247268,69.73
247269,74.65
797052,68.83
635709,81.17
556162,76.93
635710,87.73
635711,88.94
328188,82.34
328189,82.34
635712,73.75
556163,79.15
791848,67.91
410684,71.05
556164,76.93
489938,71.53
247270,71.91
556165,47.13
328190,68.56
410685,43.87
556166,79.59
489939,74.19
489940,73.75
556167,79.22
635713,47.75
247271,66.11
635714,86.05
328191,81.66
635716,82.79
791849,61.83
635717,74.31
635719,88.57
775944,66.91
410687,86.15
410688,85.47
489941,74.25
178712,90.27
178713,90.37
783569,66.47
489942,72.11
247273,76.77
328192,81.69
489943,70.85
797053,70.22
716902,81.84
716903,83.65
716904,83.74
489944,65.52
556170,74.67
178714,90.37
178715,92.45
410690,81.62
489945,68.12
328193,81.33
178717,90.85
783570,66.55
716905,85.27
328194,81.89
489946,56.48
410691,86.66
489947,69.85
635720,86.05
791851,29.2
716906,68.88
328195,81.45
716907,84.72
556173,79.32
635721,90.11
775945,58.85
556174,71.96
635722,88.51
783571,66.55
410692,69.35
178720,90.85
328197,80.08
410693,77.75
178721,86.88
247276,69.26
635723,89.02
489948,69.21
489949,57.06
328198,65.16
178722,92.65
247277,76.13
247279,76.07
556175,78.75
247278,69.26
247280,58.55
797054,69.25
716909,83.01
410695,85.71
247281,74.91
328199,82.22
716911,84.92
775946,66.97
635726,53.33
328201,82.06
328202,78.37
178723,87.81
247282,76.73
716912,84.83
635727,88.85
489950,48.29
410697,69.47
178724,67.19
556177,78.05
635728,88.19
410698,87.05
556179,78.28
556180,62.95
328203,80.75
410699,61.79
556181,61.37
489951,74.03
797379,71.33
783573,43.41
775947,61.74
178726,55.11
716915,85.19
410700,87.25
635729,85.41
247283,76.0
328204,79.62
328205,77.31
791852,67.91
328848,82.22
247284,69.93
410701,80.09
489952,74.07
716918,84.81
410702,86.87
178728,75.97
247286,71.87
247285,67.66
635730,90.46
490572,72.65
797380,54.85
328849,63.95
635731,82.76
328850,82.11
178729,91.81
783574,67.48
490573,72.88
178730,74.87
410704,71.38
247287,75.58
556183,53.69
716917,78.78
328851,76.08
247288,70.68
490574,71.62
490575,72.77
178731,92.65
410705,71.61
490576,66.59
635732,90.72
328852,80.31
328853,80.76
328854,73.31
247290,76.06
490577,70.47
635733,89.79
716920,84.39
797381,67.15
716921,82.33
410707,85.47
490578,72.18
247291,74.88
410708,85.68
247292,71.61
328856,77.01
247293,74.97
247294,66.34
178733,88.75
783575,68.84
797382,70.42
178734,92.94
247296,71.91
178736,92.2
556185,78.7
410709,87.51
178737,92.91
410710,69.35
328858,75.13
490582,71.95
328859,63.95
556186,77.35
635734,88.9
328860,80.8
556187,78.62
635735,90.53
247297,23.93
716922,27.28
178738,82.36
490583,72.7
178739,91.6
556188,77.77
178740,91.27
490585,74.38
247298,75.87
328861,82.53
328862,81.41
410712,85.02
490587,73.75
490588,71.83
490589,65.52
247299,73.16
556191,79.44
178741,93.1
490590,73.71
328863,63.95
716924,57.82
178742,85.46
178743,92.67
716925,78.69
490591,74.04
797383,71.34
247300,70.81
328864,49.83
556193,39.97
556194,39.97
410713,38.56
783576,62.51
247301,70.61
178744,74.75
247302,76.75
247303,45.67
410714,76.16
328865,82.33
328866,82.33
797384,71.05
178745,92.65
490592,74.03
410715,86.8
811389,71.56
556195,77.71
247304,77.02
410716,78.37
716926,83.7
328867,75.33
490593,72.9
247305,76.17
161141,91.08
328868,76.48
328870,80.28
178747,92.28
247306,75.66
247307,77.04
328871,82.44
328872,73.7
556196,78.95
556197,73.98
716928,71.61
410718,83.3
797385,70.85
811390,69.39
490595,71.47
635737,90.09
490596,74.27
247308,58.55
410719,80.53
410720,69.35
178748,90.85
247309,74.65
328874,82.19
247952,76.19
556198,78.78
410721,87.62
161142,93.02
556199,67.23
410722,87.06
247953,76.26
804668,49.37
556200,79.92
635738,90.72
178750,92.01
178751,92.99
811391,70.68
490598,72.08
328875,81.85
247954,76.45
635739,87.43
490599,71.23
247955,73.4
556202,79.12
178752,90.42
783577,64.45
635740,88.19
178753,92.72
410725,29.98
804669,25.06
716931,78.74
247956,76.69
635741,89.27
556203,79.32
556204,78.47
161143,91.97
247957,76.14
328876,76.99
635742,88.77
811392,62.63
328877,73.43
247958,71.43
328878,76.83
410726,71.61
635743,89.1
556205,78.82
247959,75.54
410727,86.78
247961,74.65
410728,85.45
716932,84.06
410729,87.06
161144,92.19
783578,66.69
556206,77.64
716933,83.04
490602,62.0
490603,62.0
178756,90.85
328879,80.05
178757,93.39
635744,85.41
328880,81.06
804670,70.26
178758,92.81
490604,73.22
328881,78.69
490605,73.47
556208,42.53
247963,46.95
716934,83.75
811393,64.33
635746,89.16
328882,80.19
328883,80.19
635745,87.25
178760,56.55
328884,75.33
716935,77.83
328885,81.0
247964,75.6
556209,78.44
635747,80.45
783579,58.85
716936,66.65
178762,92.06
490607,73.16
490608,43.11
804671,40.41
490609,46.19
247965,76.08
328886,80.18
635750,87.99
178763,62.57
811394,40.97
247966,76.88
716937,85.02
410730,80.09
178764,77.01
556212,62.94
410731,87.75
556213,79.65
247967,75.66
328887,81.06
804672,69.25
490610,57.09
410732,86.12
410733,86.97
490611,73.47
178765,83.22
178766,91.05
490612,73.74
178767,92.25
556214,78.75
178768,92.25
161145,93.37
490613,70.32
178770,89.22
635753,53.33
328888,56.39
635754,90.64
490614,74.24
410734,86.99
178771,92.95
490615,71.62
247968,74.92
328889,81.06
490616,74.24
804673,69.56
178773,93.13
178772,90.71
811395,71.04
178774,92.64
178775,91.27
716938,84.64
178776,92.89
410735,86.85
716939,59.96
410736,87.5
178777,92.85
635756,88.51
783580,68.64
328890,79.95
178778,90.75
716940,40.7
328891,51.77
328892,76.6
178779,90.94
556216,77.47
328893,80.47
490618,74.32
410737,87.82
635757,87.89
410738,87.63
178781,93.3
247970,38.1
556217,49.07
783581,68.68
247971,76.78
556218,78.14
247972,75.44
178782,75.97
178783,75.97
328894,75.11
328895,80.84
635759,88.94
161146,92.64
247973,77.17
635760,89.67
635761,84.93
811396,70.2
178786,93.02
178788,88.47
804675,68.77
178789,92.19
635762,88.08
556219,79.16
716943,84.59
716944,83.82
635763,89.22
247974,74.65
328896,75.13
556220,74.13
635764,82.79
178790,88.37
635765,69.23
556221,78.82
328898,76.16
556222,79.61
328900,77.82
247975,76.94
247976,76.71
490622,67.86
328901,77.27
804676,71.84
716945,83.79
247978,75.85
635766,90.4
490623,62.35
811397,71.05
153941,93.07
247979,67.91
490624,63.43
328902,71.53
490625,71.29
328903,79.39
783582,68.47
635768,80.45
804677,71.0
410740,87.2
328904,53.01
490626,27.34
635769,88.15
556223,61.25
410741,85.45
247980,76.59
328905,80.41
328906,82.44
178793,83.15
635771,80.45
410742,85.45
556224,69.42
556225,79.63
635772,90.24
178794,93.35
161147,92.85
717566,74.44
178795,91.46
717567,84.97
178796,93.22
556226,77.68
804678,71.63
717568,81.13
410743,51.15
328907,80.8
635773,90.33
556227,69.36
717569,84.02
178797,92.41
635774,87.49
717570,80.27
556228,74.25
328909,78.19
556229,70.26
247982,67.56
178799,93.14
410744,87.27
410745,87.27
490628,72.65
490630,71.3
490629,71.72
328910,82.33
717571,83.33
410746,86.66
161148,91.97
717572,84.02
635775,88.82
490631,71.52
247983,71.91
410747,86.8
490632,73.75
328911,80.92
410748,87.29
410749,86.34
556230,78.24
490633,71.53
556231,78.37
410750,84.09
804679,68.53
490634,71.23
328914,81.48
247985,76.86
328915,82.27
635776,88.29
490636,74.15
717573,53.91
635777,59.31
178800,91.27
247986,76.12
410751,87.67
153943,93.22
328916,82.44
635778,90.42
178801,93.12
490637,73.8
410752,87.3
556232,78.42
490638,72.82
178802,91.46
490639,64.19
178803,81.58
410753,86.83
247987,75.97
490640,67.67
247988,75.99
178804,92.19
556233,43.38
328917,46.08
717574,74.26
556234,77.75
717575,82.1
161150,89.12
556236,79.42
247989,76.72
635779,89.67
717576,84.27
804680,70.83
717577,50.67
153944,92.75
178805,83.76
635780,89.58
410757,86.88
178806,93.03
410758,50.63
410759,50.63
635781,87.04
635782,89.5
811401,70.12
247990,76.45
161151,91.72
717578,85.3
717579,85.3
410760,62.31
717580,59.61
178807,93.14
490641,68.85
410761,78.16
247991,75.93
247992,17.66
410762,82.93
490642,73.43
247993,72.5
328919,42.7
247994,37.3
247995,75.57
247996,76.13
153945,90.99
635783,88.29
490644,74.13
247997,76.83
247998,45.67
410763,76.16
178810,56.03
635784,53.33
717581,69.29
328920,68.08
178811,92.69
328921,82.09
328922,81.39
556237,79.66
161152,92.96
556238,77.48
328923,81.24
328924,81.45
328925,45.81
247999,45.71
248000,77.1
556239,79.58
635786,89.13
717584,83.73
328926,82.24
410765,87.64
804682,70.65
556240,35.63
153946,92.77
635787,36.73
178814,92.74
490645,73.96
411409,86.69
490646,70.68
411410,84.18
490647,73.78
635788,90.48
635789,89.47
178816,89.58
804683,71.38
717587,83.94
248001,75.87
411411,87.28
178817,92.25
153947,92.25
411412,87.39
635790,89.37
248002,71.61
717589,84.55
411413,87.92
178818,92.25
490648,73.35
717590,84.15
248003,76.05
